#OTU ID	SRR6915091_merged_Abundance.RPKs	SRR6915092_merged_Abundance.RPKs	SRR6915093_merged_Abundance.RPKs	SRR6915094_merged_Abundance.RPKs	SRR6915095_merged_Abundance.RPKs	SRR6915096_merged_Abundance.RPKs	SRR6915097_merged_Abundance.RPKs	SRR6915098_merged_Abundance.RPKs	SRR6915099_merged_Abundance.RPKs	SRR6915100_merged_Abundance.RPKs	SRR6915101_merged_Abundance.RPKs	SRR6915102_merged_Abundance.RPKs	SRR6915113_merged_Abundance.RPKs	SRR6915115_merged_Abundance.RPKs	SRR6915116_merged_Abundance.RPKs	SRR6915118_merged_Abundance.RPKs	SRR6915119_merged_Abundance.RPKs	SRR6915120_merged_Abundance.RPKs	SRR6915121_merged_Abundance.RPKs	SRR6915122_merged_Abundance.RPKs	SRR6915123_merged_Abundance.RPKs	SRR6915124_merged_Abundance.RPKs	SRR6915137_merged_Abundance.RPKs	SRR6915138_merged_Abundance.RPKs	SRR6915139_merged_Abundance.RPKs	SRR6915140_merged_Abundance.RPKs	SRR6915141_merged_Abundance.RPKs	SRR6915142_merged_Abundance.RPKs	SRR6915143_merged_Abundance.RPKs	SRR6915144_merged_Abundance.RPKs	SRR6915145_merged_Abundance.RPKs	SRR6915146_merged_Abundance.RPKs	SRR6915157_merged_Abundance.RPKs	SRR6915158_merged_Abundance.RPKs	SRR6915159_merged_Abundance.RPKs	SRR6915160_merged_Abundance.RPKs	SRR6915161_merged_Abundance.RPKs	SRR6915162_merged_Abundance.RPKs	SRR6915163_merged_Abundance.RPKs	SRR6915164_merged_Abundance.RPKs	SRR6915165_merged_Abundance.RPKs	SRR6915166_merged_Abundance.RPKs	SRR6915188_merged_Abundance.RPKs	SRR6915189_merged_Abundance.RPKs	SRR6915190_merged_Abundance.RPKs	SRR6915191_merged_Abundance.RPKs	SRR6915192_merged_Abundance.RPKs	SRR6915193_merged_Abundance.RPKs	SRR6915194_merged_Abundance.RPKs	SRR6915201_merged_Abundance.RPKs	SRR6915202_merged_Abundance.RPKs	SRR6915203_merged_Abundance.RPKs	SRR6915204_merged_Abundance.RPKs	SRR6915205_merged_Abundance.RPKs	SRR6915206_merged_Abundance.RPKs	SRR6915207_merged_Abundance.RPKs	SRR6915208_merged_Abundance.RPKs	SRR6915209_merged_Abundance.RPKs	SRR6915210_merged_Abundance.RPKs	SRR6915211_merged_Abundance.RPKs	SRR6915212_merged_Abundance.RPKs	SRR6915213_merged_Abundance.RPKs	SRR6915214_merged_Abundance.RPKs	SRR6915215_merged_Abundance.RPKs	SRR6915216_merged_Abundance.RPKs	SRR6915217_merged_Abundance.RPKs	SRR6915218_merged_Abundance.RPKs	SRR6915219_merged_Abundance.RPKs	SRR6915220_merged_Abundance.RPKs	SRR6915221_merged_Abundance.RPKs	SRR6915222_merged_Abundance.RPKs	SRR6915223_merged_Abundance.RPKs	SRR6915224_merged_Abundance.RPKs	SRR6915225_merged_Abundance.RPKs	SRR6915226_merged_Abundance.RPKs	SRR6915227_merged_Abundance.RPKs	SRR6915228_merged_Abundance.RPKs	SRR6915229_merged_Abundance.RPKs	SRR6915230_merged_Abundance.RPKs
2.1.1.216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.05292e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.78156e-07	0	0
2.1.1.217	3.33246e-06	1.25739e-06	3.32886e-06	9.89569e-06	0	0	3.57855e-06	2.83832e-07	1.13606e-05	2.66392e-05	9.7839e-07	1.10422e-05	1.48971e-05	2.41793e-06	9.54688e-06	5.13627e-07	1.3654e-06	2.53311e-06	1.66959e-06	4.07277e-06	5.43257e-06	9.49945e-07	8.80482e-07	1.88938e-06	4.36094e-06	1.32058e-06	1.52287e-05	9.24375e-07	1.6106e-05	3.81742e-06	4.29428e-07	2.07258e-05	1.3064e-05	4.53646e-06	2.49539e-06	1.4173e-05	7.24297e-07	4.31902e-06	2.59222e-05	2.81904e-06	0	7.46314e-06	2.06764e-05	1.11168e-05	6.37642e-06	4.85976e-06	1.26073e-05	7.05106e-06	1.01382e-05	5.82854e-06	2.65159e-06	1.65408e-05	6.39063e-06	1.34235e-05	5.3296e-06	5.18364e-06	4.44105e-06	1.89656e-05	2.64849e-06	4.574e-06	2.52749e-06	8.65586e-05	4.9106e-06	5.22009e-06	3.90152e-06	3.29457e-07	7.06566e-06	0	1.92786e-06	8.32114e-06	7.40059e-06	4.92438e-06	1.07379e-06	1.88037e-05	1.02874e-05	2.72654e-06	2.02941e-06	4.80828e-06	1.08712e-05
2.1.1.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.1.1.220	5.29558e-07	4.35472e-06	8.08405e-07	4.69054e-07	0	1.74091e-05	1.4327e-06	0	1.61827e-06	3.30917e-07	8.44461e-07	1.72144e-06	1.62805e-06	1.30544e-06	5.9746e-07	1.36081e-06	1.66344e-06	2.52782e-06	1.23768e-05	1.17017e-05	2.99213e-06	2.05988e-06	2.14622e-05	5.3275e-06	1.92903e-06	2.23409e-06	3.45534e-06	2.36149e-06	8.06959e-06	1.20676e-06	0	7.49734e-07	4.50755e-07	9.45628e-07	2.31002e-06	8.64427e-07	0	5.83849e-06	8.62467e-07	0	9.4341e-07	1.21675e-06	2.07261e-06	1.21131e-05	1.2188e-06	1.26857e-06	6.66335e-06	1.77301e-06	1.77466e-06	6.09168e-06	1.61021e-06	2.28638e-06	2.22009e-06	1.66059e-06	3.19219e-05	3.07998e-06	3.14242e-06	4.53194e-06	2.24961e-06	4.88625e-06	2.44326e-06	3.08385e-07	6.36208e-07	1.5915e-06	3.30924e-06	6.04997e-06	1.4341e-05	4.172e-05	1.29207e-06	3.6243e-05	4.9282e-06	2.16629e-06	3.4194e-06	0	1.07935e-06	2.17353e-06	4.73497e-06	3.64853e-06	1.1789e-05
2.1.1.221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.1.1.222	2.26505e-05	0	1.37887e-06	3.92538e-05	8.17935e-05	0.000135683	0	0.000129484	5.88137e-06	0	1.82321e-07	1.61687e-05	2.20638e-06	2.95907e-06	1.23518e-07	0	0	0	9.4346e-07	0	7.702e-06	5.84612e-06	9.63112e-06	0	7.97278e-07	0	4.32656e-05	0	0	0	6.89161e-06	2.30119e-05	3.09528e-05	3.27971e-06	3.91457e-06	3.14383e-05	0	1.02465e-06	1.58249e-06	1.46753e-06	0	2.39719e-07	3.01206e-06	0	7.13055e-08	1.33162e-06	0	1.55465e-07	3.5513e-06	4.15529e-05	0	1.47286e-05	8.2937e-06	1.82614e-07	0	8.7823e-08	1.95988e-06	1.1145e-05	0	3.44759e-07	0	1.31254e-05	5.26116e-07	9.70187e-06	0	4.48246e-07	1.56165e-06	0.000100835	7.54354e-07	1.94973e-05	4.17945e-06	7.62597e-07	0	7.54186e-05	4.25285e-07	6.30797e-07	2.94824e-07	1.52664e-06	3.04732e-06
2.1.1.223	0.000128801	3.52955e-05	0.000142381	9.86604e-05	0.000114958	0.000117495	3.4584e-05	0.000123954	5.86544e-05	6.76286e-05	0.000103405	9.62482e-05	2.17177e-05	5.80038e-05	7.08274e-05	0.000182811	0.000163948	6.34514e-05	5.07984e-05	0.000117723	4.712e-05	8.20702e-05	9.63044e-05	4.90952e-05	7.86691e-05	9.2941e-05	0.000104192	7.4915e-05	5.35626e-05	8.62528e-05	9.34943e-05	7.75456e-05	6.75278e-05	6.6988e-05	5.41938e-05	0.000101038	8.16135e-05	7.01946e-05	5.33694e-05	7.77916e-05	9.79125e-05	9.58237e-05	0.000100707	4.89621e-05	7.67474e-05	0.00014601	5.48554e-05	4.21974e-05	7.25555e-05	0.000151757	5.62144e-05	6.6067e-05	5.02641e-05	7.39265e-05	4.40577e-05	8.17788e-05	0.000105365	7.33807e-05	6.82397e-05	7.38107e-05	6.2863e-05	9.57254e-05	5.50069e-05	1.87623e-05	6.66807e-05	9.41751e-05	6.90206e-05	8.10363e-05	6.61776e-05	4.2566e-05	7.03168e-05	6.78387e-05	0.000131466	6.67811e-05	6.67099e-05	4.24186e-05	5.82074e-05	5.20219e-05	1.1476e-05
2.1.1.224	0	0	0	0	0	0	0	0	0	0	0	4.31062e-07	0	0	3.31524e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.1.1.226	2.59589e-06	7.74957e-06	2.76702e-06	2.97436e-06	0	0	2.14493e-05	6.3221e-07	2.11035e-05	1.85277e-05	6.67039e-06	1.99423e-05	3.22488e-05	1.55471e-06	1.44348e-05	3.83077e-06	8.66355e-06	4.4191e-06	2.05682e-05	1.1327e-05	2.01709e-05	4.30156e-06	2.1164e-06	6.52965e-06	2.16552e-05	9.76043e-06	1.59963e-06	4.57632e-06	2.65238e-05	1.85724e-05	3.26521e-06	1.26149e-05	5.44227e-06	4.76891e-06	1.94402e-05	1.224e-05	2.74685e-06	3.64767e-05	4.35123e-06	9.70119e-06	4.60633e-07	9.75663e-06	8.92794e-06	2.96859e-05	8.7142e-06	1.05675e-05	2.87093e-05	3.46408e-05	8.14801e-06	4.38064e-06	2.63029e-06	1.42401e-05	3.4293e-05	1.01124e-05	2.43114e-05	1.34411e-05	6.45539e-06	1.5549e-05	1.45498e-05	9.77046e-06	1.61806e-05	2.93886e-05	1.13162e-05	8.72397e-06	8.32698e-06	8.08751e-06	1.99907e-05	1.18301e-05	1.33494e-05	3.62348e-05	1.69449e-05	1.30232e-05	6.12582e-06	2.40362e-05	1.29509e-05	4.3804e-05	1.52758e-05	1.59889e-05	0.000115742
2.1.1.227	0	2.95423e-06	0	9.76441e-08	0	0	0	2.16928e-07	0	1.86666e-06	1.99803e-07	0	8.77644e-07	0	0	0	0	0	5.56656e-06	3.70999e-06	0	0	0	0	0	6.77521e-07	0	0	4.69644e-06	0	0	7.66102e-08	0	0	0	0	0	2.29427e-06	0	0	0	1.34664e-07	1.73008e-07	1.62898e-06	0	4.33549e-07	8.9001e-07	4.65724e-07	0	0	0	0	1.11058e-06	0	9.58386e-06	4.99928e-07	0	3.15636e-07	5.20101e-07	7.86651e-07	5.00182e-07	0	0	0	0	9.75769e-07	4.64134e-06	4.97457e-06	2.24567e-07	1.03124e-05	1.98027e-06	1.88361e-07	1.37192e-06	0	0	2.23469e-07	3.47949e-06	0	3.04618e-06
2.1.1.228	0.000158191	0.000289985	0.000180204	0.000170953	0.000123927	0.000170939	0.000219642	0.00015369	0.000166432	9.19249e-05	0.000154337	0.00016892	0.000130817	0.000173912	0.00024538	0.00012882	0.000217123	0.000151682	0.000224287	0.000214845	0.000189515	0.000177909	0.0002149	0.000215501	0.000189034	0.000179788	0.000100812	0.000157124	0.000179547	0.000219612	9.66311e-05	0.000135412	0.000125155	0.000103324	0.000173401	9.80182e-05	0.000182971	0.000197579	0.000106371	0.000203899	0.000109279	0.000234748	0.00021409	0.000216017	0.000191062	9.4385e-05	0.000204752	0.000202126	0.00012482	0.000246904	9.04951e-05	0.000109215	0.000144449	0.000184328	0.000207627	0.000232946	0.00013225	0.000144727	0.000204826	0.000186345	0.000194685	0.000178181	0.000199975	0.000242677	0.00015201	0.000270565	0.000149821	0.000134385	0.00015354	0.00019577	0.000141347	0.00017678	0.000189633	0.000151343	9.49058e-05	0.000189627	0.000159864	0.000186437	0.000267148
2.1.1.230	0	0	0	0	0	0	0	0	0	0	0	1.04804e-06	2.62225e-07	0	0	0	0	0	1.80162e-06	7.62532e-07	0	0	0	0	0	0	5.77849e-07	0	6.32757e-07	0	0	3.70379e-07	0	0	0	0	0	3.13735e-07	0	0	0	0	0	7.25776e-06	0	3.16067e-07	5.09691e-06	8.61874e-07	0	0	0	1.99898e-06	2.13794e-07	0	0	0	0	2.06215e-06	0	0	0	0	0	8.99763e-08	0	0	1.6327e-06	1.2985e-06	0	6.31284e-06	0	1.44142e-07	6.93105e-07	0	0	0	0	0	2.02315e-06
2.1.1.233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.88121e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.1.1.234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.1.1.242	2.22639e-05	2.08105e-06	1.51095e-06	3.06253e-05	0.000110074	0.000103174	7.2623e-07	0.000135823	9.9528e-06	5.34481e-06	9.39361e-07	1.67184e-05	5.9252e-06	7.46118e-06	6.5175e-06	3.37363e-07	8.55936e-07	0	6.65702e-06	2.12759e-06	6.6172e-06	5.21027e-06	1.70388e-05	2.14584e-06	2.35976e-06	1.28254e-07	4.828e-05	2.52184e-07	1.39968e-05	1.49858e-07	4.19889e-06	2.6982e-05	4.79995e-05	4.28106e-06	6.10032e-06	2.60458e-05	0	6.46841e-06	1.23629e-05	4.51589e-06	8.38758e-07	6.85477e-06	1.87062e-05	1.59839e-05	6.52559e-07	7.1782e-07	1.35723e-05	4.45295e-06	4.86828e-06	2.48069e-05	3.36829e-07	2.71163e-05	6.8158e-06	5.07613e-06	2.82804e-06	4.81241e-06	1.30929e-06	2.62426e-05	3.00042e-06	2.0443e-06	3.14581e-06	6.12408e-05	4.77638e-07	1.42234e-05	5.95898e-06	1.27805e-06	3.04297e-06	7.67368e-05	1.92498e-06	2.90516e-05	5.19075e-06	3.67674e-06	1.62588e-06	6.31887e-05	9.05152e-07	3.74871e-06	1.3525e-06	3.22058e-06	0.000158257
2.1.1.244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.1.1.250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.1.1.257	0	5.14822e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.23423e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.1.1.258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.1.1.264	3.33145e-05	5.07981e-07	1.20388e-06	4.13593e-05	0.000119189	0.00010859	0	0.00010583	7.8486e-06	0	1.15212e-06	2.10606e-05	4.07271e-06	3.59528e-06	2.33303e-07	0	3.53336e-07	5.75179e-07	4.5824e-06	1.22351e-06	7.34582e-06	4.76183e-06	1.35934e-05	2.63995e-06	1.03749e-06	5.40044e-07	4.79804e-05	0	1.37229e-06	0	5.97412e-06	2.40441e-05	4.0313e-05	4.43813e-06	6.49258e-06	2.94713e-05	0	3.66496e-06	3.52412e-06	2.65062e-06	0	2.43227e-07	4.11303e-06	4.29597e-06	7.15843e-07	1.59905e-06	3.41701e-06	3.31296e-06	6.38999e-06	3.43705e-05	0	1.18649e-05	7.43511e-06	8.46294e-07	1.19043e-06	3.13263e-07	1.64373e-06	9.62591e-06	0	3.68558e-07	1.27785e-06	1.62761e-05	1.06861e-06	1.17117e-05	6.7772e-07	1.99437e-06	2.49806e-06	0.000111666	1.64614e-06	2.65255e-05	5.35886e-06	2.3532e-06	1.10647e-06	7.25975e-05	9.74801e-07	1.91697e-06	3.6116e-07	2.4255e-06	0.000106207
2.1.1.265	9.10889e-07	0	3.82173e-07	7.02556e-06	2.82448e-05	9.64029e-07	0	3.47409e-08	1.92651e-06	0	0	3.47203e-06	1.48616e-07	0	0	0	0	0	1.10827e-07	0	0	1.15477e-06	1.33674e-06	0	0	0	7.18482e-06	0	0	0	8.12166e-07	4.96852e-06	9.41509e-06	1.75461e-06	1.40594e-06	1.15073e-05	0	0	7.18395e-07	3.08139e-07	0	0	1.11871e-06	0	0	2.98945e-07	0	0	0	2.38471e-06	0	0	1.61217e-06	0	0	0	4.05332e-07	1.58274e-07	0	0	0	4.21302e-06	0	1.94535e-06	0	1.33595e-07	7.04329e-07	1.4646e-05	1.49664e-07	3.92222e-06	7.1531e-07	0	0	7.49263e-06	0	0	0	4.88999e-07	1.12282e-07
2.1.1.266	1.00536e-05	0	1.02389e-06	1.37522e-05	2.171e-05	0.000123806	0	0.000159306	6.34945e-06	0	2.646e-07	8.92729e-06	8.29369e-07	2.38893e-06	0	0	0	0	1.10787e-06	0	4.57681e-06	1.89351e-06	6.42865e-06	0	4.25583e-07	0	2.60304e-05	0	0	0	1.75094e-06	1.53533e-05	2.81713e-05	6.65579e-07	5.76541e-07	1.02935e-05	0	1.30665e-06	9.18069e-07	2.04433e-07	0	1.89534e-07	5.76493e-07	0	0	0	8.31455e-08	4.10478e-07	3.37269e-06	1.31564e-05	0	1.74366e-05	1.97957e-06	0	0	0	1.23637e-06	1.45173e-05	0	0	0	7.06643e-06	0	3.44455e-06	0	0	8.9847e-07	6.61214e-05	6.46639e-07	5.00608e-06	1.00363e-06	2.14519e-06	7.50859e-08	4.2558e-05	1.45911e-07	3.31781e-07	0	8.49352e-07	1.19725e-06
2.1.1.271	5.20319e-06	3.05193e-06	1.0366e-06	6.52626e-06	1.77557e-06	7.76694e-07	0	1.04739e-07	0	0	2.67403e-07	1.50607e-05	2.35861e-07	2.32891e-05	0	0	0	5.831e-07	0	0	7.15926e-06	4.60356e-07	7.45024e-07	0	1.08467e-06	0	5.12533e-06	0	0	0	1.30461e-07	1.43111e-05	2.26623e-07	3.72124e-06	0	3.72497e-05	0	0	0	0	0	0	3.73804e-07	0	0	8.77051e-06	0	3.30791e-07	1.00485e-05	2.7303e-05	2.75493e-06	1.43828e-05	1.21312e-06	4.01154e-06	0	0	3.19108e-07	1.05711e-05	0	6.62593e-07	0	0	1.34761e-06	1.04321e-06	0	0	0	1.07471e-06	4.68156e-07	4.22917e-06	1.14952e-06	0	0	2.6728e-05	1.14222e-05	1.8314e-07	0	4.11763e-07	2.01642e-06
2.1.1.286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.1.1.288	0	0	0	0	0	0	0	0	0	7.98428e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.49922e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.19183e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.1.1.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.1.1.290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.1.1.294	0	0	0	0	8.80711e-08	8.31919e-05	0	9.46882e-05	0	0	0	8.17995e-07	8.27536e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	8.55279e-08	0	0	0	0	0	0	0	0	0	0	2.41321e-07	0	5.47864e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.1.1.297	0.000142754	0.000113472	0.000110252	0.000139733	5.67443e-05	0.000131086	9.74195e-05	9.21238e-05	0.000112517	8.39068e-05	0.000103178	0.000113414	6.90309e-05	5.17368e-05	0.000107237	6.76062e-05	0.000115792	7.40983e-05	0.00011342	0.000181121	0.000102984	9.95047e-05	0.000101298	0.000146983	0.000116453	0.000131497	0.000132238	8.37655e-05	0.000114151	0.000138604	1.82484e-05	0.000110788	6.04454e-05	8.58412e-05	0.000113266	6.66367e-05	2.97852e-05	7.47486e-05	0.000121525	0.000102197	3.15817e-05	0.000120402	0.000144209	0.000137638	0.000126715	2.2995e-05	0.000134131	0.000109452	0.000106505	6.34839e-05	0.00010619	9.66669e-05	0.000103874	0.000146999	0.000144363	0.00016367	0.000172063	0.000105345	0.000119498	0.000122953	5.30152e-05	0.000116006	0.000124792	0.000198715	9.08588e-05	0.000203271	9.82383e-05	0.000114676	9.81167e-05	0.000120732	0.000108751	8.89574e-05	9.7634e-05	0.000101729	8.8035e-05	0.000147923	0.00010101	9.67625e-05	0.000112941
2.1.1.298	1.79441e-05	0	9.95255e-07	2.44093e-05	4.49747e-05	0.000136727	0	0.000147719	9.02357e-06	0	0	1.04817e-05	2.38717e-06	1.95999e-06	0	0	0	0	2.3064e-07	0	3.88655e-06	4.68715e-06	7.88058e-06	0	1.72644e-07	0	3.36834e-05	0	0	0	2.13351e-06	1.6642e-05	3.39333e-05	2.00715e-06	1.31245e-06	1.52344e-05	0	1.20541e-06	2.49749e-06	3.0741e-07	0	4.12159e-07	5.89826e-07	0	0	1.03563e-06	0	3.6908e-07	3.14573e-06	1.64171e-05	0	1.52921e-05	3.71551e-06	0	0	0	1.25256e-06	1.27955e-05	0	0	0	9.25903e-06	0	9.42872e-06	0	7.21437e-07	1.12466e-06	5.28854e-05	9.22402e-07	1.02347e-05	2.37128e-06	3.36982e-07	0	4.22681e-05	2.18404e-07	5.07116e-07	0	7.27028e-07	1.59072e-06
2.1.1.314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.1.1.317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.1.1.320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.35323e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.1.1.327	0	0	0	2.14815e-06	0	0	0	0	0	0	0	0	0	1.78023e-06	0	0	0	0	0	0	0	0	5.79639e-06	0	0	0	0	0	0	0	0	0	2.09501e-07	0	0	0	0	0	0	0	0	1.6401e-07	0	0	0	0	0	0	0	1.13142e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.67968e-06	0	0	0	0	0	0	0	0	0	0	0
2.1.1.33	0.000158481	0.000171069	0.000172236	0.000123272	0.000127147	0.000193231	0.000154446	0.000147816	0.000179753	0.000128681	0.000147998	0.000162667	0.000124579	0.000168637	0.000190821	0.000150058	0.000191332	0.000144021	0.000195893	0.000187987	0.000154306	0.000133913	0.0001602	0.000203557	0.00016475	0.000159335	0.000150217	0.000157017	0.000186874	0.0001678	0.000228453	0.000151482	0.000122053	0.000109888	0.000170867	0.000107896	0.00028318	0.000250872	0.000121936	0.000205894	0.000196026	0.000190203	0.000174822	0.000193483	0.000175287	0.00023203	0.000179212	0.000189292	0.000145046	0.000176644	0.000116857	0.000124204	0.000141621	0.00018165	0.000198565	0.000176473	0.000158082	0.000146645	0.00014919	0.000156119	0.000241553	0.000148087	0.000161713	0.000221986	0.000173861	0.000193762	0.000184199	0.000189039	0.000165398	0.000217363	0.000150143	0.000167086	0.000189413	0.000167997	0.000127265	0.000179598	0.000236356	0.000165607	0.000198185
2.1.1.34	0.000110455	5.0852e-05	9.67113e-05	9.8027e-05	5.69759e-05	0.000160385	3.03603e-05	0.000209626	3.43424e-05	6.35173e-07	6.69339e-05	4.93108e-05	4.34388e-06	3.45633e-05	2.24317e-05	4.87005e-06	0.000182104	2.26344e-05	4.69592e-05	7.11903e-05	3.19094e-05	4.93649e-05	9.09372e-05	4.81456e-05	7.33556e-05	9.18885e-05	6.28224e-05	2.08754e-05	2.63818e-05	8.72929e-05	8.65545e-06	2.69657e-05	3.23283e-05	1.87224e-05	2.28138e-05	3.73507e-05	5.236e-07	1.11408e-05	4.99568e-06	2.29156e-05	1.03222e-05	1.61732e-05	1.97701e-05	2.52708e-05	3.6212e-05	4.65102e-06	2.35508e-05	3.63098e-05	3.41322e-05	2.87415e-05	2.49234e-05	3.60201e-05	2.40274e-05	3.9238e-05	3.26897e-05	2.27948e-05	3.18047e-05	3.10267e-05	1.57365e-05	3.51448e-05	1.1402e-05	1.61477e-05	3.0252e-05	1.31674e-05	2.5472e-05	0.00010784	3.99524e-05	7.37927e-05	4.25359e-05	2.25323e-05	2.90056e-05	4.91204e-05	5.47328e-05	6.50979e-05	1.2077e-06	2.16127e-05	4.8106e-06	4.3432e-05	1.97187e-05
